2024-09-04 00:26:06,489 INFO    StreamThr :1736228 [internal.py:wandb_internal():85] W&B internal server running at pid: 1736228, started at: 2024-09-04 00:26:06.489228
2024-09-04 00:26:06,491 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: status
2024-09-04 00:26:06,493 INFO    WriterThread:1736228 [datastore.py:open_for_write():87] open: /home/babychou/arena-hard-auto/BenchBuilder/wandb/run-20240904_002606-0dwobs4t/run-0dwobs4t.wandb
2024-09-04 00:26:06,494 DEBUG   SenderThread:1736228 [sender.py:send():391] send: header
2024-09-04 00:26:06,494 DEBUG   SenderThread:1736228 [sender.py:send():391] send: run
2024-09-04 00:26:07,887 INFO    SenderThread:1736228 [dir_watcher.py:__init__():211] watching files in: /home/babychou/arena-hard-auto/BenchBuilder/wandb/run-20240904_002606-0dwobs4t/files
2024-09-04 00:26:07,887 INFO    SenderThread:1736228 [sender.py:_start_run_threads():1200] run started: 0dwobs4t with start time 1725409566.488608
2024-09-04 00:26:07,894 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: run_start
2024-09-04 00:26:07,895 DEBUG   HandlerThread:1736228 [system_info.py:__init__():26] System info init
2024-09-04 00:26:07,895 DEBUG   HandlerThread:1736228 [system_info.py:__init__():41] System info init done
2024-09-04 00:26:07,895 INFO    HandlerThread:1736228 [system_monitor.py:start():194] Starting system monitor
2024-09-04 00:26:07,895 INFO    SystemMonitor:1736228 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-04 00:26:07,896 INFO    HandlerThread:1736228 [system_monitor.py:probe():214] Collecting system info
2024-09-04 00:26:07,896 INFO    SystemMonitor:1736228 [interfaces.py:start():188] Started cpu monitoring
2024-09-04 00:26:07,896 INFO    SystemMonitor:1736228 [interfaces.py:start():188] Started disk monitoring
2024-09-04 00:26:07,897 INFO    SystemMonitor:1736228 [interfaces.py:start():188] Started memory monitoring
2024-09-04 00:26:07,897 INFO    SystemMonitor:1736228 [interfaces.py:start():188] Started network monitoring
2024-09-04 00:26:07,907 DEBUG   HandlerThread:1736228 [system_info.py:probe():152] Probing system
2024-09-04 00:26:07,908 DEBUG   HandlerThread:1736228 [system_info.py:_probe_git():137] Probing git
2024-09-04 00:26:07,913 DEBUG   HandlerThread:1736228 [system_info.py:_probe_git():145] Probing git done
2024-09-04 00:26:07,913 DEBUG   HandlerThread:1736228 [system_info.py:probe():200] Probing system done
2024-09-04 00:26:07,913 DEBUG   HandlerThread:1736228 [system_monitor.py:probe():223] {'os': 'Linux-6.1.0-23-cloud-amd64-x86_64-with-glibc2.36', 'python': '3.11.7', 'heartbeatAt': '2024-09-04T00:26:07.907412', 'startedAt': '2024-09-04T00:26:06.485651', 'docker': None, 'cuda': None, 'args': ('--conversations_file', '/home/babychou/arena-hard-vl/post_label_convs.jsonl', '--clusters_file', '/home/babychou/arena-hard-vl/conv_topics.json', '--prompt_threshold', '6', '--cluster_threshold', '3', '--output_file', '/home/babychou/arena-hard-vl/vision_bench.jsonl', '--image_dir', '/tmp/serve_images', '--topics_file', '/home/babychou/arena-hard-vl/model_dir/topics.json'), 'state': 'running', 'program': '/home/babychou/arena-hard-auto/BenchBuilder/filter.py', 'codePathLocal': 'filter.py', 'codePath': 'BenchBuilder/filter.py', 'git': {'remote': 'https://github.com/BabyChouSr/arena-hard-auto.git', 'commit': '59e147f96c7b36b698c43832b5c4585419539fcc'}, 'email': 'emu4yolife@gmail.com', 'root': '/home/babychou/arena-hard-auto', 'host': 'leaderboard.c.alpa-373720.internal', 'username': 'babychou', 'executable': '/home/babychou/anaconda3/bin/python', 'cpu_count': 48, 'cpu_count_logical': 96, 'cpu_freq': {'current': 2600.0320000000047, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}, {'current': 2600.032, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 984.0530128479004, 'used': 935.3817367553711}}, 'memory': {'total': 755.8763694763184}}
2024-09-04 00:26:07,914 INFO    HandlerThread:1736228 [system_monitor.py:probe():224] Finished collecting system info
2024-09-04 00:26:07,914 INFO    HandlerThread:1736228 [system_monitor.py:probe():227] Publishing system info
2024-09-04 00:26:07,914 DEBUG   HandlerThread:1736228 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-09-04 00:26:08,888 INFO    Thread-12 :1736228 [dir_watcher.py:_on_file_created():271] file/dir created: /home/babychou/arena-hard-auto/BenchBuilder/wandb/run-20240904_002606-0dwobs4t/files/conda-environment.yaml
2024-09-04 00:26:13,086 DEBUG   HandlerThread:1736228 [system_info.py:_save_conda():224] Saving conda packages done
2024-09-04 00:26:13,087 INFO    HandlerThread:1736228 [system_monitor.py:probe():229] Finished publishing system info
2024-09-04 00:26:13,089 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 00:26:13,089 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: keepalive
2024-09-04 00:26:13,089 DEBUG   SenderThread:1736228 [sender.py:send():391] send: files
2024-09-04 00:26:13,089 INFO    SenderThread:1736228 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-09-04 00:26:13,259 INFO    wandb-upload_0:1736228 [upload_job.py:push():130] Uploaded file /tmp/tmpj606hzpiwandb/sdiqm4ut-wandb-metadata.json
2024-09-04 00:26:13,270 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: python_packages
2024-09-04 00:26:13,270 DEBUG   SenderThread:1736228 [sender.py:send_request():418] send_request: python_packages
2024-09-04 00:26:13,271 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 00:26:13,271 DEBUG   SenderThread:1736228 [sender.py:send_request():418] send_request: stop_status
2024-09-04 00:26:13,272 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 00:26:13,306 DEBUG   SenderThread:1736228 [sender.py:send():391] send: telemetry
2024-09-04 00:26:13,371 DEBUG   SenderThread:1736228 [sender.py:send():391] send: exit
2024-09-04 00:26:13,371 INFO    SenderThread:1736228 [sender.py:send_exit():598] handling exit code: 1
2024-09-04 00:26:13,371 INFO    SenderThread:1736228 [sender.py:send_exit():600] handling runtime: 5
2024-09-04 00:26:13,373 INFO    SenderThread:1736228 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-04 00:26:13,373 INFO    SenderThread:1736228 [sender.py:send_exit():606] send defer
2024-09-04 00:26:13,373 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: defer
2024-09-04 00:26:13,373 INFO    HandlerThread:1736228 [handler.py:handle_request_defer():184] handle defer: 0
2024-09-04 00:26:13,373 DEBUG   SenderThread:1736228 [sender.py:send_request():418] send_request: defer
2024-09-04 00:26:13,373 INFO    SenderThread:1736228 [sender.py:send_request_defer():622] handle sender defer: 0
2024-09-04 00:26:13,373 INFO    SenderThread:1736228 [sender.py:transition_state():626] send defer: 1
2024-09-04 00:26:13,374 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: defer
2024-09-04 00:26:13,374 INFO    HandlerThread:1736228 [handler.py:handle_request_defer():184] handle defer: 1
2024-09-04 00:26:13,374 DEBUG   SenderThread:1736228 [sender.py:send_request():418] send_request: defer
2024-09-04 00:26:13,374 INFO    SenderThread:1736228 [sender.py:send_request_defer():622] handle sender defer: 1
2024-09-04 00:26:13,374 INFO    SenderThread:1736228 [sender.py:transition_state():626] send defer: 2
2024-09-04 00:26:13,374 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: defer
2024-09-04 00:26:13,374 INFO    HandlerThread:1736228 [handler.py:handle_request_defer():184] handle defer: 2
2024-09-04 00:26:13,374 INFO    HandlerThread:1736228 [system_monitor.py:finish():203] Stopping system monitor
2024-09-04 00:26:13,374 DEBUG   SystemMonitor:1736228 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-04 00:26:13,374 DEBUG   SystemMonitor:1736228 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-04 00:26:13,374 DEBUG   SystemMonitor:1736228 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-04 00:26:13,375 INFO    HandlerThread:1736228 [interfaces.py:finish():200] Joined cpu monitor
2024-09-04 00:26:13,376 INFO    HandlerThread:1736228 [interfaces.py:finish():200] Joined disk monitor
2024-09-04 00:26:13,376 INFO    HandlerThread:1736228 [interfaces.py:finish():200] Joined memory monitor
2024-09-04 00:26:13,376 INFO    HandlerThread:1736228 [interfaces.py:finish():200] Joined network monitor
2024-09-04 00:26:13,376 DEBUG   SenderThread:1736228 [sender.py:send_request():418] send_request: defer
2024-09-04 00:26:13,376 INFO    SenderThread:1736228 [sender.py:send_request_defer():622] handle sender defer: 2
2024-09-04 00:26:13,376 INFO    SenderThread:1736228 [sender.py:transition_state():626] send defer: 3
2024-09-04 00:26:13,376 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: defer
2024-09-04 00:26:13,376 INFO    HandlerThread:1736228 [handler.py:handle_request_defer():184] handle defer: 3
2024-09-04 00:26:13,377 DEBUG   SenderThread:1736228 [sender.py:send():391] send: stats
2024-09-04 00:26:13,377 DEBUG   SenderThread:1736228 [sender.py:send_request():418] send_request: defer
2024-09-04 00:26:13,377 INFO    SenderThread:1736228 [sender.py:send_request_defer():622] handle sender defer: 3
2024-09-04 00:26:13,377 INFO    SenderThread:1736228 [sender.py:transition_state():626] send defer: 4
2024-09-04 00:26:13,377 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: defer
2024-09-04 00:26:13,377 INFO    HandlerThread:1736228 [handler.py:handle_request_defer():184] handle defer: 4
2024-09-04 00:26:13,377 DEBUG   SenderThread:1736228 [sender.py:send_request():418] send_request: defer
2024-09-04 00:26:13,377 INFO    SenderThread:1736228 [sender.py:send_request_defer():622] handle sender defer: 4
2024-09-04 00:26:13,377 INFO    SenderThread:1736228 [sender.py:transition_state():626] send defer: 5
2024-09-04 00:26:13,377 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: defer
2024-09-04 00:26:13,377 INFO    HandlerThread:1736228 [handler.py:handle_request_defer():184] handle defer: 5
2024-09-04 00:26:13,378 DEBUG   SenderThread:1736228 [sender.py:send():391] send: summary
2024-09-04 00:26:13,378 INFO    SenderThread:1736228 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-04 00:26:13,378 DEBUG   SenderThread:1736228 [sender.py:send_request():418] send_request: defer
2024-09-04 00:26:13,378 INFO    SenderThread:1736228 [sender.py:send_request_defer():622] handle sender defer: 5
2024-09-04 00:26:13,378 INFO    SenderThread:1736228 [sender.py:transition_state():626] send defer: 6
2024-09-04 00:26:13,378 DEBUG   HandlerThread:1736228 [handler.py:handle_request():158] handle_request: defer
