2024-09-02 23:42:39,833 INFO    StreamThr :1186338 [internal.py:wandb_internal():85] W&B internal server running at pid: 1186338, started at: 2024-09-02 23:42:39.832824
2024-09-02 23:42:39,834 DEBUG   HandlerThread:1186338 [handler.py:handle_request():158] handle_request: status
2024-09-02 23:42:39,837 INFO    WriterThread:1186338 [datastore.py:open_for_write():87] open: /home/babychou/arena-hard-auto/BenchBuilder/wandb/run-20240902_234239-j8g1dpph/run-j8g1dpph.wandb
2024-09-02 23:42:39,837 DEBUG   SenderThread:1186338 [sender.py:send():391] send: header
2024-09-02 23:42:39,837 DEBUG   SenderThread:1186338 [sender.py:send():391] send: run
2024-09-02 23:42:39,960 INFO    SenderThread:1186338 [dir_watcher.py:__init__():211] watching files in: /home/babychou/arena-hard-auto/BenchBuilder/wandb/run-20240902_234239-j8g1dpph/files
2024-09-02 23:42:39,960 INFO    SenderThread:1186338 [sender.py:_start_run_threads():1200] run started: j8g1dpph with start time 1725320559.832334
2024-09-02 23:42:39,967 DEBUG   HandlerThread:1186338 [handler.py:handle_request():158] handle_request: run_start
2024-09-02 23:42:39,968 DEBUG   HandlerThread:1186338 [system_info.py:__init__():26] System info init
2024-09-02 23:42:39,968 DEBUG   HandlerThread:1186338 [system_info.py:__init__():41] System info init done
2024-09-02 23:42:39,968 INFO    HandlerThread:1186338 [system_monitor.py:start():194] Starting system monitor
2024-09-02 23:42:39,968 INFO    SystemMonitor:1186338 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-02 23:42:39,968 INFO    HandlerThread:1186338 [system_monitor.py:probe():214] Collecting system info
2024-09-02 23:42:39,969 INFO    SystemMonitor:1186338 [interfaces.py:start():188] Started cpu monitoring
2024-09-02 23:42:39,969 INFO    SystemMonitor:1186338 [interfaces.py:start():188] Started disk monitoring
2024-09-02 23:42:39,970 INFO    SystemMonitor:1186338 [interfaces.py:start():188] Started memory monitoring
2024-09-02 23:42:39,970 INFO    SystemMonitor:1186338 [interfaces.py:start():188] Started network monitoring
2024-09-02 23:42:39,979 DEBUG   HandlerThread:1186338 [system_info.py:probe():152] Probing system
2024-09-02 23:42:39,981 DEBUG   HandlerThread:1186338 [system_info.py:_probe_git():137] Probing git
2024-09-02 23:42:39,985 DEBUG   HandlerThread:1186338 [system_info.py:_probe_git():145] Probing git done
2024-09-02 23:42:39,985 DEBUG   HandlerThread:1186338 [system_info.py:probe():200] Probing system done
